CTLabel,BoroCode,BoroName,CT2020,BoroCT2020,CDEligibil,NTAName,NTA2020,CDTA2020,CDTANAME,GEOID,PUMA,Shape_Leng,Shape_Area,Borough,GeoID_1,pop,geoid_2,ctname,agg_income,agg_inco_1
"1","1",Manhattan,"000100","1000100",,The Battery-Governors Island-Ellis Island-Liberty Island,MN0191,MN01,MN01 Financial District-Tribeca (CD 1 Equivalent),"36061000100","4121",10833.04392860000,1843004.52240999998,Manhattan,"36061000100","0",1400000US36061000100,"Census Tract 1, New York County, New York",,
"83","1",Manhattan,"008300","1008300",,Chelsea-Hudson Yards,MN0401,MN04,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),"36061008300","4104",5681.51426302000,1873011.55559000000,Manhattan,"36061008300","3853",1400000US36061008300,"Census Tract 83, New York County, New York","292867100","104641666"
"99.02","1",Manhattan,"009902","1009902",,Chelsea-Hudson Yards,MN0401,MN04,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),"36061009902","4104",8383.89303694000,2006894.84251999995,Manhattan,"36061009902","3848",1400000US36061009902,"Census Tract 99.02, New York County, New York","420504400","132030479"
"100","1",Manhattan,"010000","1010000",,East Midtown-Turtle Bay,MN0604,MN06,MN06 East Midtown-Murray Hill (CD 6 Approximation),"36061010000","4165",5684.21153375000,1859881.00493999990,Manhattan,"36061010000","2170",1400000US36061010000,"Census Tract 100, New York County, New York","171809800","39340273"
"101","1",Manhattan,"010100","1010100",,Midtown South-Flatiron-Union Square,MN0501,MN05,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),"36061010100","4165",5701.71593196000,1891377.98652000003,Manhattan,"36061010100","2596",1400000US36061010100,"Census Tract 101, New York County, New York","155396100","41360542"
"108.02","1",Manhattan,"010802","1010802",,East Midtown-Turtle Bay,MN0604,MN06,MN06 East Midtown-Murray Hill (CD 6 Approximation),"36061010802","4165",3142.73680616000,617743.75491300004,Manhattan,"36061010802","3805",1400000US36061010802,"Census Tract 108.02, New York County, New York","424848300","96393294"
"121.01","1",Manhattan,"012101","1012101",,Hell's Kitchen,MN0402,MN04,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),"36061012101","4104",3933.12523601000,959570.57603000000,Manhattan,"36061012101","3408",1400000US36061012101,"Census Tract 121.01, New York County, New York","145079800","36275489"
"126.02","1",Manhattan,"012602","1012602",,Upper East Side-Lenox Hill-Roosevelt Island,MN0801,MN08,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),"36061012602","4108",4127.74443944000,960965.25201000005,Manhattan,"36061012602","6400",1400000US36061012602,"Census Tract 126.02, New York County, New York","698883100","269869771"
"130","1",Manhattan,"013000","1013000",,Upper East Side-Carnegie Hill,MN0802,MN08,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),"36061013000","4108",5807.97295431000,1918144.60556999990,Manhattan,"36061013000","3911",1400000US36061013000,"Census Tract 130, New York County, New York","647988200","172950093"
"148.01","1",Manhattan,"014801","1014801",,Upper East Side-Carnegie Hill,MN0802,MN08,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),"36061014801","4108",3135.95092545000,559215.97959000000,Manhattan,"36061014801","3221",1400000US36061014801,"Census Tract 148.01, New York County, New York","352223700","81505217"
"150.01","1",Manhattan,"015001","1015001",,Upper East Side-Carnegie Hill,MN0802,MN08,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),"36061015001","4108",3124.39323032000,556354.46036300005,Manhattan,"36061015001","2321",1400000US36061015001,"Census Tract 150.01, New York County, New York","310682700","91496340"
"154.01","1",Manhattan,"015401","1015401",,Upper East Side-Yorkville,MN0803,MN08,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),"36061015401","4108",3966.36283272000,763019.68687600002,Manhattan,"36061015401","5189",1400000US36061015401,"Census Tract 154.01, New York County, New York","700915200","489590079"
"154.02","1",Manhattan,"015402","1015402",,Upper East Side-Yorkville,MN0803,MN08,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),"36061015402","4108",3070.90754240000,590439.34812300000,Manhattan,"36061015402","4503",1400000US36061015402,"Census Tract 154.02, New York County, New York","272996200","64984703"
"162","1",Manhattan,"016200","1016200",,East Harlem (South),MN1101,MN11,MN11 East Harlem (CD 11 Equivalent),"36061016200","4111",10087.78634410000,2927429.50858000014,Manhattan,"36061016200","9033",1400000US36061016200,"Census Tract 162, New York County, New York","222579700","37668089"
"177","1",Manhattan,"017700","1017700",,Upper West Side (Central),MN0702,MN07,MN07 Upper West Side (CD 7 Approximation),"36061017700","4107",5688.50157024000,1878929.74707999988,Manhattan,"36061017700","9382",1400000US36061017700,"Census Tract 177, New York County, New York","1019261600","302915068"
"215","1",Manhattan,"021500","1021500",,Harlem (North),MN1002,MN10,MN10 Harlem (CD 10 Equivalent),"36061021500","4110",5034.43196557000,750635.02574199997,Manhattan,"36061021500","3856",1400000US36061021500,"Census Tract 215, New York County, New York","147128200","33094380"
"221.02","1",Manhattan,"022102","1022102",,Harlem (North),MN1002,MN10,MN10 Harlem (CD 10 Equivalent),"36061022102","4110",4893.83957917000,1065533.64290000009,Manhattan,"36061022102","2382",1400000US36061022102,"Census Tract 221.02, New York County, New York","181639200","52959051"
"223.01","1",Manhattan,"022301","1022301",,Manhattanville-West Harlem,MN0902,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),"36061022301","4109",8733.01480272000,2058402.29328000010,Manhattan,"36061022301","7258",1400000US36061022301,"Census Tract 223.01, New York County, New York","218703100","36275464"
"235.02","1",Manhattan,"023502","1023502",,Harlem (North),MN1002,MN10,MN10 Harlem (CD 10 Equivalent),"36061023502","4110",3399.58440531000,447807.89797599998,Manhattan,"36061023502","2206",1400000US36061023502,"Census Tract 235.02, New York County, New York","52646500","16804181"
"241","1",Manhattan,"024100","1024100",,Washington Heights (South),MN1201,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),"36061024100","4112",6466.01176886000,1909667.05327000003,Manhattan,"36061024100","7612",1400000US36061024100,"Census Tract 241, New York County, New York","259099900","37220929"
"255","1",Manhattan,"025500","1025500",,Washington Heights (South),MN1201,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),"36061025500","4112",10781.38140670000,4718124.84312999994,Manhattan,"36061025500","5697",1400000US36061025500,"Census Tract 255, New York County, New York","219662100","124249912"
"281","1",Manhattan,"028100","1028100",,Washington Heights (North),MN1202,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),"36061028100","4112",4852.97327602000,974164.84408700000,Manhattan,"36061028100","3108",1400000US36061028100,"Census Tract 281, New York County, New York","224326800","36853857"
"2","2",Bronx,"000200","2000200",,Soundview-Clason Point,BX0902,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),"36005000200","4209",15251.73541390000,4877012.54236000031,Bronx,"36005000200","4779",1400000US36005000200,"Census Tract 2, Bronx County, New York","118392400","27930292"
"19.04","2",Bronx,"001904","2001904",,North & South Brother Islands,BX0291,BX02,BX02 Longwood-Hunts Point (CD 2 Approximation),"36005001904","4221",6884.55190453000,930649.18696399999,Bronx,"36005001904","0",1400000US36005001904,"Census Tract 19.04, Bronx County, New York",,
"23","2",Bronx,"002300","2002300",,Mott Haven-Port Morris,BX0101,BX01,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),"36005002300","4221",4717.34230537000,1126745.17996999994,Bronx,"36005002300","4742",1400000US36005002300,"Census Tract 23, Bronx County, New York","65013000","16003617"
"27.01","2",Bronx,"002701","2002701",,Mott Haven-Port Morris,BX0101,BX01,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),"36005002701","4221",4100.51370609000,875817.56043900002,Bronx,"36005002701","3080",1400000US36005002701,"Census Tract 27.01, Bronx County, New York","29752300","5421122"
"27.02","2",Bronx,"002702","2002702",,Mott Haven-Port Morris,BX0101,BX01,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),"36005002702","4221",6087.90048070000,1677797.98907999997,Bronx,"36005002702","4995",1400000US36005002702,"Census Tract 27.02, Bronx County, New York","45111100","9041861"
"38","2",Bronx,"003800","2003800",,Soundview-Clason Point,BX0902,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),"36005003800","4209",3473.80570572000,682166.27015999996,Bronx,"36005003800","1683",1400000US36005003800,"Census Tract 38, Bronx County, New York","39002500","16811379"
"40.01","2",Bronx,"004001","2004001",,Castle Hill-Unionport,BX0903,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),"36005004001","4209",4916.71564064000,1325276.21781000006,Bronx,"36005004001","1739",1400000US36005004001,"Census Tract 40.01, Bronx County, New York","50085800","15490043"
"44","2",Bronx,"004400","2004400",,Soundview-Bruckner-Bronx River,BX0901,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),"36005004400","4209",8648.84096843000,2870570.35980000021,Bronx,"36005004400","4642",1400000US36005004400,"Census Tract 44, Bronx County, New York","51936800","14384222"
"48","2",Bronx,"004800","2004800",,Soundview-Bruckner-Bronx River,BX0901,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),"36005004800","4209",5435.96613838000,1600408.89595000003,Bronx,"36005004800","4184",1400000US36005004800,"Census Tract 48, Bronx County, New York","81606300","20597147"
"50.01","2",Bronx,"005001","2005001",,Soundview-Bruckner-Bronx River,BX0901,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),"36005005001","4209",4206.12179565000,1053604.26778999995,Bronx,"36005005001","4960",1400000US36005005001,"Census Tract 50.01, Bronx County, New York","58478100","13751302"
"65","2",Bronx,"006500","2006500",,Melrose,BX0102,BX01,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),"36005006500","4221",9811.63837771000,2816010.81172000011,Bronx,"36005006500","6251",1400000US36005006500,"Census Tract 65, Bronx County, New York","76449400","15754628"
"68","2",Bronx,"006800","2006800",,Soundview-Bruckner-Bronx River,BX0901,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),"36005006800","4209",5589.02760859000,1674049.11606999999,Bronx,"36005006800","3419",1400000US36005006800,"Census Tract 68, Bronx County, New York","51897600","14523912"
"70","2",Bronx,"007000","2007000",,Soundview-Bruckner-Bronx River,BX0901,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),"36005007000","4209",6251.69253064000,2207823.35061000008,Bronx,"36005007000","5021",1400000US36005007000,"Census Tract 70, Bronx County, New York","84086200","18651286"
"74","2",Bronx,"007400","2007400",,Castle Hill-Unionport,BX0903,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),"36005007400","4209",6409.12910531000,2012633.62061000010,Bronx,"36005007400","3536",1400000US36005007400,"Census Tract 74, Bronx County, New York","77032000","12946636"
"84","2",Bronx,"008400","2008400",,Castle Hill-Unionport,BX0903,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),"36005008400","4209",6555.89768548000,1674998.45065000001,Bronx,"36005008400","2587",1400000US36005008400,"Census Tract 84, Bronx County, New York","90342900","29579068"
"85","2",Bronx,"008500","2008500",,Longwood,BX0202,BX02,BX02 Longwood-Hunts Point (CD 2 Approximation),"36005008500","4221",6463.49910239000,1966131.48221999989,Bronx,"36005008500","5894",1400000US36005008500,"Census Tract 85, Bronx County, New York","131895700","42444999"
"117.01","2",Bronx,"011701","2011701",,Hunts Point,BX0201,BX02,BX02 Longwood-Hunts Point (CD 2 Approximation),"36005011701","4221",7818.25319886000,2406951.18349999981,Bronx,"36005011701","1554",1400000US36005011701,"Census Tract 117.01, Bronx County, New York","18470600","4399847"
"117.02","2",Bronx,"011702","2011702",,Hunts Point,BX0201,BX02,BX02 Longwood-Hunts Point (CD 2 Approximation),"36005011702","4221",16178.38276690000,12494793.12869999930,Bronx,"36005011702","0",1400000US36005011702,"Census Tract 117.02, Bronx County, New York",,
"121.01","2",Bronx,"012101","2012101",,Crotona Park East,BX0303,BX03,BX03 Morrisania-Crotona Park East (CD 3 Approximation),"36005012101","4263",4426.94578192000,1251776.20203000004,Bronx,"36005012101","3319",1400000US36005012101,"Census Tract 121.01, Bronx County, New York","71197300","13875946"
"121.02","2",Bronx,"012102","2012102",,Longwood,BX0202,BX02,BX02 Longwood-Hunts Point (CD 2 Approximation),"36005012102","4221",3867.35701223000,555873.81586199999,Bronx,"36005012102","1616",1400000US36005012102,"Census Tract 121.02, Bronx County, New York","25969200","6490303"
"125","2",Bronx,"012500","2012500",,Crotona Park East,BX0303,BX03,BX03 Morrisania-Crotona Park East (CD 3 Approximation),"36005012500","4263",5707.51688255000,1828803.45482000010,Bronx,"36005012500","4139",1400000US36005012500,"Census Tract 125, Bronx County, New York","80759900","16227081"
"130","2",Bronx,"013000","2013000",,Throgs Neck-Schuylerville,BX1002,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),"36005013000","4210",6464.91410347000,1248461.17813999997,Bronx,"36005013000","1198",1400000US36005013000,"Census Tract 130, Bronx County, New York","48215600","17036628"
"132","2",Bronx,"013200","2013200",,Throgs Neck-Schuylerville,BX1002,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),"36005013200","4210",18509.57600150000,6520114.03053999972,Bronx,"36005013200","6652",1400000US36005013200,"Census Tract 132, Bronx County, New York","313126400","59306867"
"133","2",Bronx,"013300","2013300",,Morrisania,BX0301,BX03,BX03 Morrisania-Crotona Park East (CD 3 Approximation),"36005013300","4263",5723.84990326000,1734820.26737000002,Bronx,"36005013300","6064",1400000US36005013300,"Census Tract 133, Bronx County, New York","130835500","53394824"
"153","2",Bronx,"015300","2015300",,Crotona Park East,BX0303,BX03,BX03 Morrisania-Crotona Park East (CD 3 Approximation),"36005015300","4263",7313.93621682000,2522690.15332000004,Bronx,"36005015300","4258",1400000US36005015300,"Census Tract 153, Bronx County, New York","80745700","19776811"
"160","2",Bronx,"016000","2016000",,Throgs Neck-Schuylerville,BX1002,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),"36005016000","4210",17368.21786400000,5532323.32693000045,Bronx,"36005016000","4003",1400000US36005016000,"Census Tract 160, Bronx County, New York","154729200","25958203"
"162","2",Bronx,"016200","2016200",,Throgs Neck-Schuylerville,BX1002,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),"36005016200","4210",5599.10771892000,1944076.78520000004,Bronx,"36005016200","1908",1400000US36005016200,"Census Tract 162, Bronx County, New York","49314100","10041652"
"164","2",Bronx,"016400","2016400",,Throgs Neck-Schuylerville,BX1002,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),"36005016400","4210",5508.37685665000,1768563.73533999990,Bronx,"36005016400","1221",1400000US36005016400,"Census Tract 164, Bronx County, New York","32970000","5512632"
"177.01","2",Bronx,"017701","2017701",,Concourse-Concourse Village,BX0401,BX04,BX04 Highbridge-Concourse (CD 4 Approximation),"36005017701","4204",5248.09968332000,1147267.58180999989,Bronx,"36005017701","4754",1400000US36005017701,"Census Tract 177.01, Bronx County, New York","63644700","17247281"
"177.02","2",Bronx,"017702","2017702",,Mount Eden-Claremont (West),BX0403,BX04,BX04 Highbridge-Concourse (CD 4 Approximation),"36005017702","4204",6859.66349137000,1516100.61320000002,Bronx,"36005017702","4979",1400000US36005017702,"Census Tract 177.02, Bronx County, New York","114232100","31091754"
"179.01","2",Bronx,"017901","2017901",,Concourse-Concourse Village,BX0401,BX04,BX04 Highbridge-Concourse (CD 4 Approximation),"36005017901","4204",3668.11664666000,825937.07461600006,Bronx,"36005017901","5124",1400000US36005017901,"Census Tract 179.01, Bronx County, New York","78814700","18356113"
"179.02","2",Bronx,"017902","2017902",,Mount Eden-Claremont (West),BX0403,BX04,BX04 Highbridge-Concourse (CD 4 Approximation),"36005017902","4204",3696.53392974000,827548.28744099999,Bronx,"36005017902","3447",1400000US36005017902,"Census Tract 179.02, Bronx County, New York","71817100","20852063"
"189","2",Bronx,"018900","2018900",,Highbridge,BX0402,BX04,BX04 Highbridge-Concourse (CD 4 Approximation),"36005018900","4204",8004.65782813000,3924065.00386000006,Bronx,"36005018900","8360",1400000US36005018900,"Census Tract 189, Bronx County, New York","136023700","25179910"
"206.01","2",Bronx,"020601","2020601",,Westchester Square,BX1001,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),"36005020601","4210",5642.62842186000,1629908.82089999993,Bronx,"36005020601","3277",1400000US36005020601,"Census Tract 206.01, Bronx County, New York","63588400","19628815"
"210.02","2",Bronx,"021002","2021002",,Parkchester,BX0904,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),"36005021002","4209",6132.27981962000,1867344.60272999993,Bronx,"36005021002","7855",1400000US36005021002,"Census Tract 210.02, Bronx County, New York","252242200","69132493"
"213.01","2",Bronx,"021301","2021301",,University Heights (South)-Morris Heights,BX0501,BX05,BX05 Morris Heights-Mount Hope (CD 5 Approximation),"36005021301","4205",3825.33371027000,660910.22308400006,Bronx,"36005021301","1264",1400000US36005021301,"Census Tract 213.01, Bronx County, New York","23118600","6558374"
"213.02","2",Bronx,"021302","2021302",,Mount Eden-Claremont (West),BX0403,BX04,BX04 Highbridge-Concourse (CD 4 Approximation),"36005021302","4204",5468.90538024000,1812687.53071000008,Bronx,"36005021302","5830",1400000US36005021302,"Census Tract 213.02, Bronx County, New York","74336500","15481250"
"215.01","2",Bronx,"021501","2021501",,University Heights (South)-Morris Heights,BX0501,BX05,BX05 Morris Heights-Mount Hope (CD 5 Approximation),"36005021501","4205",5029.19931499000,986700.67958400003,Bronx,"36005021501","4078",1400000US36005021501,"Census Tract 215.01, Bronx County, New York","76032100","30475018"
"215.02","2",Bronx,"021502","2021502",,University Heights (South)-Morris Heights,BX0501,BX05,BX05 Morris Heights-Mount Hope (CD 5 Approximation),"36005021502","4205",5951.34437930000,1680526.99958999990,Bronx,"36005021502","6360",1400000US36005021502,"Census Tract 215.02, Bronx County, New York","86287900","16113526"
"218","2",Bronx,"021800","2021800",,Soundview-Bruckner-Bronx River,BX0901,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),"36005021800","4209",7720.34687397000,3233495.63296000008,Bronx,"36005021800","6610",1400000US36005021800,"Census Tract 218, Bronx County, New York","147062300","41844604"
"221.02","2",Bronx,"022102","2022102",,Mount Eden-Claremont (West),BX0403,BX04,BX04 Highbridge-Concourse (CD 4 Approximation),"36005022102","4204",3892.76246574000,842620.12869299995,Bronx,"36005022102","5457",1400000US36005022102,"Census Tract 221.02, Bronx County, New York","78814800","14003236"
"223","2",Bronx,"022300","2022300",,Mount Eden-Claremont (West),BX0403,BX04,BX04 Highbridge-Concourse (CD 4 Approximation),"36005022300","4204",4039.18197831000,1001578.16052000003,Bronx,"36005022300","5063",1400000US36005022300,"Census Tract 223, Bronx County, New York","78779400","14504523"
"233.01","2",Bronx,"023301","2023301",,Mount Hope,BX0502,BX05,BX05 Morris Heights-Mount Hope (CD 5 Approximation),"36005023301","4205",4494.09636838000,1267798.75438000006,Bronx,"36005023301","4577",1400000US36005023301,"Census Tract 233.01, Bronx County, New York","81597600","18087556"
"236","2",Bronx,"023600","2023600",,Pelham Parkway-Van Nest,BX1101,BX11,BX11 Pelham Parkway-Morris Park (CD 11 Approximation),"36005023600","4211",5127.75733264000,989504.94471399998,Bronx,"36005023600","2204",1400000US36005023600,"Census Tract 236, Bronx County, New York","33584500","10969685"
"237.04","2",Bronx,"023704","2023704",,Fordham Heights,BX0503,BX05,BX05 Morris Heights-Mount Hope (CD 5 Approximation),"36005023704","4205",3627.53038729000,728192.34704599995,Bronx,"36005023704","3970",1400000US36005023704,"Census Tract 237.04, Bronx County, New York","65003300","23716520"
"245.01","2",Bronx,"024501","2024501",,University Heights (South)-Morris Heights,BX0501,BX05,BX05 Morris Heights-Mount Hope (CD 5 Approximation),"36005024501","4205",4998.66053045000,1229662.68485999992,Bronx,"36005024501","5059",1400000US36005024501,"Census Tract 245.01, Bronx County, New York","64466400","12120004"
"248","2",Bronx,"024800","2024800",,Morris Park,BX1102,BX11,BX11 Pelham Parkway-Morris Park (CD 11 Approximation),"36005024800","4211",7488.97161521000,2992858.75731999986,Bronx,"36005024800","3620",1400000US36005024800,"Census Tract 248, Bronx County, New York","93481100","14015959"
"266.01","2",Bronx,"026601","2026601",,Pelham Bay-Country Club-City Island,BX1003,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),"36005026601","4210",6495.37343191000,1832956.29533000011,Bronx,"36005026601","3328",1400000US36005026601,"Census Tract 266.01, Bronx County, New York","90448400","13625038"
"277","2",Bronx,"027700","2027700",,Kingsbridge Heights-Van Cortlandt Village,BX0801,BX08,BX08 Riverdale-Kingsbridge-Marble Hill (CD 8 Approximation),"36005027700","4208",6958.97413970000,1880099.22252000007,Bronx,"36005027700","4968",1400000US36005027700,"Census Tract 277, Bronx County, New York","88761200","14960993"
"286","2",Bronx,"028600","2028600",,Morris Park,BX1102,BX11,BX11 Pelham Parkway-Morris Park (CD 11 Approximation),"36005028600","4211",6089.57348539000,2152041.66644999990,Bronx,"36005028600","1395",1400000US36005028600,"Census Tract 286, Bronx County, New York","39905600","7752423"
"288","2",Bronx,"028800","2028800",,Morris Park,BX1102,BX11,BX11 Pelham Parkway-Morris Park (CD 11 Approximation),"36005028800","4211",8206.40944045000,3616695.33142999979,Bronx,"36005028800","3055",1400000US36005028800,"Census Tract 288, Bronx County, New York","123217800","33050771"
"296","2",Bronx,"029600","2029600",,Morris Park,BX1102,BX11,BX11 Pelham Parkway-Morris Park (CD 11 Approximation),"36005029600","4211",17574.01418700000,7667278.34205999970,Bronx,"36005029600","2878",1400000US36005029600,"Census Tract 296, Bronx County, New York","70505700","21798726"
"300","2",Bronx,"030000","2030000",,Pelham Bay-Country Club-City Island,BX1003,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),"36005030000","4210",8560.05972578000,4490156.79837999959,Bronx,"36005030000","6591",1400000US36005030000,"Census Tract 300, Bronx County, New York","226589300","40657543"
"302.01","2",Bronx,"030201","2030201",,Co-op City,BX1004,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),"36005030201","4210",6891.71566615000,2389721.12804999994,Bronx,"36005030201","4048",1400000US36005030201,"Census Tract 302.01, Bronx County, New York","121475000","21951083"
"310","2",Bronx,"031000","2031000",,Pelham Gardens,BX1103,BX11,BX11 Pelham Parkway-Morris Park (CD 11 Approximation),"36005031000","4211",10749.38720770000,6884023.19000000041,Bronx,"36005031000","4372",1400000US36005031000,"Census Tract 310, Bronx County, New York","158131800","34047898"
"312","2",Bronx,"031200","2031200",,Pelham Gardens,BX1103,BX11,BX11 Pelham Parkway-Morris Park (CD 11 Approximation),"36005031200","4211",7184.57093364000,2175833.79622999998,Bronx,"36005031200","1555",1400000US36005031200,"Census Tract 312, Bronx County, New York","72085900","13346507"
"314","2",Bronx,"031400","2031400",,Pelham Gardens,BX1103,BX11,BX11 Pelham Parkway-Morris Park (CD 11 Approximation),"36005031400","4211",7230.03919667000,2272270.80623000022,Bronx,"36005031400","2071",1400000US36005031400,"Census Tract 314, Bronx County, New York","70120900","12457572"
"316","2",Bronx,"031600","2031600",,Pelham Gardens,BX1103,BX11,BX11 Pelham Parkway-Morris Park (CD 11 Approximation),"36005031600","4211",6325.93413753000,1906941.28789000004,Bronx,"36005031600","2071",1400000US36005031600,"Census Tract 316, Bronx County, New York","75032300","14935917"
"318","2",Bronx,"031800","2031800",,Pelham Gardens,BX1103,BX11,BX11 Pelham Parkway-Morris Park (CD 11 Approximation),"36005031800","4211",7249.43184925000,1919429.46858000010,Bronx,"36005031800","1961",1400000US36005031800,"Census Tract 318, Bronx County, New York","78769300","19499947"
"319","2",Bronx,"031900","2031900",,Riverdale-Spuyten Duyvil,BX0803,BX08,BX08 Riverdale-Kingsbridge-Marble Hill (CD 8 Approximation),"36005031900","4208",7159.27877057000,2381338.39387999987,Bronx,"36005031900","454",1400000US36005031900,"Census Tract 319, Bronx County, New York",,
"332.01","2",Bronx,"033201","2033201",,Allerton,BX1104,BX11,BX11 Pelham Parkway-Morris Park (CD 11 Approximation),"36005033201","4211",4758.78936110000,1224202.53530000011,Bronx,"36005033201","4103",1400000US36005033201,"Census Tract 332.01, Bronx County, New York","146254000","28517698"
"336.02","2",Bronx,"033602","2033602",,Williamsbridge-Olinville,BX1201,BX12,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),"36005033602","4212",3165.14330369000,607275.51473199995,Bronx,"36005033602","1555",1400000US36005033602,"Census Tract 336.02, Bronx County, New York","33376900","7847272"
"338.02","2",Bronx,"033802","2033802",,Williamsbridge-Olinville,BX1201,BX12,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),"36005033802","4212",2869.67182859000,505775.59301999997,Bronx,"36005033802","1737",1400000US36005033802,"Census Tract 338.02, Bronx County, New York","34386300","8057724"
"343","2",Bronx,"034300","2034300",,Riverdale-Spuyten Duyvil,BX0803,BX08,BX08 Riverdale-Kingsbridge-Marble Hill (CD 8 Approximation),"36005034300","4208",5043.39774584000,1318002.88205999997,Bronx,"36005034300","1706",1400000US36005034300,"Census Tract 343, Bronx County, New York","71866800","16365742"
"356","2",Bronx,"035600","2035600",,Eastchester-Edenwald-Baychester,BX1202,BX12,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),"36005035600","4212",11247.06116920000,4342980.06684000045,Bronx,"36005035600","2261",1400000US36005035600,"Census Tract 356, Bronx County, New York","80879800","22393448"
"368","2",Bronx,"036800","2036800",,Williamsbridge-Olinville,BX1201,BX12,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),"36005036800","4212",6000.41668144000,1820227.83981000003,Bronx,"36005036800","2165",1400000US36005036800,"Census Tract 368, Bronx County, New York","50959500","13206669"
"370","2",Bronx,"037000","2037000",,Williamsbridge-Olinville,BX1201,BX12,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),"36005037000","4212",5159.57017679000,1709084.31163999997,Bronx,"36005037000","2536",1400000US36005037000,"Census Tract 370, Bronx County, New York","67794500","18347948"
"372","2",Bronx,"037200","2037200",,Williamsbridge-Olinville,BX1201,BX12,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),"36005037200","4212",6270.89891391000,2008935.33205000008,Bronx,"36005037200","2289",1400000US36005037200,"Census Tract 372, Bronx County, New York","57056000","16367344"
"374","2",Bronx,"037400","2037400",,Williamsbridge-Olinville,BX1201,BX12,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),"36005037400","4212",6614.53738299000,1799978.22950999998,Bronx,"36005037400","3890",1400000US36005037400,"Census Tract 374, Bronx County, New York","68427600","14980847"
"380","2",Bronx,"038000","2038000",,Williamsbridge-Olinville,BX1201,BX12,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),"36005038000","4212",6060.98526940000,2283171.54628999997,Bronx,"36005038000","4938",1400000US36005038000,"Census Tract 380, Bronx County, New York","127367200","44227229"
"382","2",Bronx,"038200","2038200",,Williamsbridge-Olinville,BX1201,BX12,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),"36005038200","4212",7994.41026459000,1704010.21356999991,Bronx,"36005038200","2852",1400000US36005038200,"Census Tract 382, Bronx County, New York","69975800","18041088"
"383.01","2",Bronx,"038301","2038301",,Fordham Heights,BX0503,BX05,BX05 Morris Heights-Mount Hope (CD 5 Approximation),"36005038301","4205",4142.37034308000,1030540.54853000003,Bronx,"36005038301","4635",1400000US36005038301,"Census Tract 383.01, Bronx County, New York","100931700","19606032"
"386","2",Bronx,"038600","2038600",,Eastchester-Edenwald-Baychester,BX1202,BX12,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),"36005038600","4212",9718.97759215000,4405922.40479999967,Bronx,"36005038600","7949",1400000US36005038600,"Census Tract 386, Bronx County, New York","204748900","49530056"
